,Unnamed: 0,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE, Label
559,69,192.168.1.1-192.168.1.3-53048-20001,192.168.1.1,192.168.1.3,53048,20001,6, 19/05/2020  13:38:17 ,118321657,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.63534561,14.5704518,11.3588673,1.064893809,946573.256,991796.0344,2070042,237,118320960,1939687.869,278171.8658,2070865,446120,118320917,1878109.794,438625.8646,2070728,237,620,62,124,640,64,256,0.523995366,0.540898443,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,STOP_APP
861,80,192.168.1.5-192.168.1.2-20000-51789,192.168.1.5,192.168.1.2,20000,51789,6, 18/05/2020  21:25:44 ,119308431,10,7,1419,1409,1369,74,67,53,282,7,141.9,123.2039411,281,6,140.9,123.2039411,277,2,136.9,123.2039411,17,8,10.57142857,4.391550328,16,7,9.571428571,4.391550328,14,5,7.571428571,4.391550328,12.51378455,12.37129671,11.91868829,0.142487835,7456776.938,12943237.04,37193522,183,119308431,13256492.33,15259667.01,37193852,403,119307922,19884653.67,14382360.73,37241274,4400590,100,10,40,70,7,14,0.083816373,0.058671461,87.82352941,7,282,113.9480338,12984.15441,86.82352941,6,281,113.9480338,12984.15441,83.64705882,2,277,113.3578081,12849.99265,2302008.75,4598608.481,9199920,330,27525017.5,10489965.39,37193522,17975356,13,1,17,OUTSTATION,1,129,0,0,0,7,10,REPLAY
7697,64,192.168.1.1-192.168.1.6-41489-20001,192.168.1.1,192.168.1.6,41489,20001,6, 15/05/2020  00:02:01 ,118055082,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20430029,15.08617816,11.71487052,1.118122132,901183.8321,970499.4557,2001570,81,118054838,1844606.844,420193.6563,2001774,181909,118054797,1788709.045,522136.5586,2001809,483,650,65,130,670,67,268,0.550590444,0.567531688,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,2,14,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
33935,119,192.168.1.1-192.168.1.3-40158-20000,192.168.1.1,192.168.1.3,40158,20000,6, 16/05/2020  19:31:03 ,331,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3042296.073,3036253.776,3018126.888,6042.296073,331,-1,331,331,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3021.148036,3021.148036,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
1780,109,192.168.1.12-192.168.1.5-57558-20003,192.168.1.12,192.168.1.5,57558,20003,6, 19/05/2020  13:08:19 ,118430249,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.62100912,14.55709174,11.34845203,1.063917378,947441.992,1002759.263,2090007,207,118429948,1941474.557,342340.9557,2090226,14870,118430016,1879841.524,480767.1755,2090373,323,620,62,124,640,64,256,0.5235149,0.540402478,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,STOP_APP
28276,1601,192.168.1.5-192.168.1.2-20000-39641,192.168.1.5,192.168.1.2,20000,39641,6, 16/05/2020  18:29:19 ,23243866,15,14,549,534,474,118,104,76,282,7,36.6,80.64188915,281,6,35.6,80.64188915,277,2,31.6,80.64188915,17,5,8.428571429,2.593313465,16,4,7.428571429,2.593313465,14,2,5.428571429,2.593313465,28.69574278,27.44810179,23.66215672,1.247640991,830138.0714,982508.5866,2000342,156,23243866,1660276.143,723907.83,2001267,422,23242785,1787906.538,566298.0219,2001132,40079,150,15,60,140,14,28,0.645331547,0.602309444,23,5,282,58.82115752,3459.928571,22,4,281,58.82115752,3459.928571,18.96551724,2,277,58.58173945,3431.820197,0,0,0,0,0,0,0,0,13,1,29,OUTSTATION,1,129,0,0,0,14,15,NORMAL
22994,124,192.168.1.11-192.168.1.10-32935-20002,192.168.1.11,192.168.1.10,32935,20002,6, 16/05/2020  00:12:01 ,118052276,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.0776231,14.94253275,11.52032003,1.135090356,887611.0977,965502.1897,2001632,206,118051995,1816184.538,459342.6994,2001862,240277,118051984,1761969.91,549101.1783,2001933,474,660,66,132,680,68,272,0.559074354,0.576016002,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,18,134,MASTER,1,129,0,0,0,66,68,WARM_RESTART
30902,1046,192.168.1.12-192.168.1.5-39656-20000,192.168.1.12,192.168.1.5,39656,20000,6, 16/05/2020  18:24:10 ,132,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,7628787.879,7613636.364,7568181.818,15151.51515,132,-1,132,132,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,7575.757576,7575.757576,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
35484,574,192.168.1.11-192.168.1.4-39168-20000,192.168.1.11,192.168.1.4,39168,20000,6, 16/05/2020  21:08:40 ,406,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,2480295.567,2475369.458,2460591.133,4926.108374,406,-1,406,406,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2463.054187,2463.054187,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
30300,435,192.168.1.5-192.168.1.12-20000-38460,192.168.1.5,192.168.1.12,20000,38460,6, 16/05/2020  16:17:01 ,96,1,1,7,6,2,1000,999,997,7,7,7,-1,6,6,6,-1,2,2,2,-1,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,10489583.33,10468750,10406250,20833.33333,96,-1,96,96,0,0,0,0,0,0,0,0,0,0,10,1,4,10,1,2,10416.66667,10416.66667,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,13,1,2,OUTSTATION,5,130,0,0,0,1,1,DNP3_ENUMERATE
35075,154,192.168.1.11-192.168.1.4-38748-20000,192.168.1.11,192.168.1.4,38748,20000,6, 16/05/2020  19:38:02 ,260,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3873076.923,3865384.615,3842307.692,7692.307692,260,-1,260,260,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3846.153846,3846.153846,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
21899,464,192.168.1.11-192.168.1.7-40107-20002,192.168.1.11,192.168.1.7,40107,20002,6, 16/05/2020  03:02:06 ,118057034,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07697513,14.94193052,11.51985573,1.135044609,887646.8722,973237.8047,2001458,209,118056741,1816257.554,494504.8741,2001667,31929,118056825,1762042.164,575775.5252,2001806,617,660,66,132,680,68,272,0.559051822,0.575992787,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,15,134,MASTER,1,129,0,0,0,66,68,WARM_RESTART
9612,76,192.168.1.11-192.168.1.4-57101-20002,192.168.1.11,192.168.1.4,57101,20002,6, 15/05/2020  18:58:01 ,118050516,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.9762114,14.85804602,11.48660799,1.118165379,901148.9771,974429.0709,2001112,100,118050233,1844534.891,438731.0358,2001277,45400,118050299,1788640.894,536726.0078,2001344,354,650,65,130,670,67,268,0.55061174,0.567553639,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,3,12,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
4681,841,192.168.1.12-192.168.1.5-34359-20003,192.168.1.12,192.168.1.5,34359,20003,6, 15/05/2020  03:00:06 ,118060607,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20354197,15.08547216,11.71432229,1.118069806,901226.0076,980127.4827,2001315,442,118059689,1844682.641,471008.0491,2002218,19181,118059808,1788784.97,558427.4806,2002085,19248,650,65,130,670,67,268,0.550564677,0.567505129,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,4,13,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
19400,175,192.168.1.2-192.168.1.6-53664-20000,192.168.1.2,192.168.1.6,53664,20000,6, 15/05/2020  23:52:02 ,118063046,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.66959402,14.60236762,11.38374831,1.067226404,944504.368,992978.0688,2000508,382,118061986,1935442.393,302948.598,2002145,322028,118062232,1874003.683,453618.5527,2001887,382,620,62,124,640,64,256,0.525143151,0.542083253,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,1,14,126,MASTER,1,129,0,0,0,62,64,NORMAL
1267,69,192.168.1.1-192.168.1.3-53048-20001,192.168.1.1,192.168.1.3,53048,20001,6, 19/05/2020  12:28:08 ,118399870,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.62501716,14.5608268,11.35136381,1.064190358,947198.96,997097.242,2069185,193,118399588,1940976.852,307948.519,2069489,219911,118399529,1879357.603,457669.5288,2069404,488,620,62,124,640,64,256,0.523649224,0.540541134,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,STOP_APP
38859,107,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 19/05/2020  01:26:20 ,118425156,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.62168092,14.55771779,11.34894008,1.063963133,947401.248,991846.9591,2076403,183,118424892,1941391.672,268954.447,2076697,545863,118424892,1879760.19,433212.6047,2076706,459,620,62,124,640,64,256,0.523537415,0.540425718,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
25521,87,192.168.1.12-192.168.1.5-37956-20000,192.168.1.12,192.168.1.5,37956,20000,6, 16/05/2020  15:23:04 ,310,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3248387.097,3241935.484,3222580.645,6451.612903,310,-1,310,310,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3225.806452,3225.806452,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
25052,183,192.168.1.11-192.168.1.4-37042-20000,192.168.1.11,192.168.1.4,37042,20000,6, 16/05/2020  16:02:57 ,268,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3757462.687,3750000,3727611.94,7462.686567,268,-1,268,268,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3731.343284,3731.343284,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
557,67,192.168.1.1-192.168.1.3-53048-20001,192.168.1.1,192.168.1.3,53048,20001,6, 19/05/2020  13:34:16 ,118144883,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.65873996,14.5922528,11.37586297,1.066487154,945159.064,1002321.034,2072343,272,118144111,1936788.705,355826.6733,2073064,6805,118144159,1875304.111,489656.0655,2072977,272,620,62,124,640,64,256,0.524779393,0.541707761,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,STOP_APP
30391,527,192.168.1.5-192.168.1.12-20000-38636,192.168.1.5,192.168.1.12,20000,38636,6, 16/05/2020  16:35:53 ,148,1,1,7,6,2,1000,999,997,7,7,7,-1,6,6,6,-1,2,2,2,-1,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,6804054.054,6790540.541,6750000,13513.51351,148,-1,148,148,0,0,0,0,0,0,0,0,0,0,10,1,4,10,1,2,6756.756757,6756.756757,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,13,1,2,OUTSTATION,5,130,0,0,0,1,1,DNP3_ENUMERATE
493,3,192.168.1.1-192.168.1.3-53048-20001,192.168.1.1,192.168.1.3,53048,20001,6, 19/05/2020  11:26:00 ,118407645,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.62399117,14.55987069,11.35061845,1.06412048,947261.16,989295.1184,2069645,278,118406999,1941098.344,253234.5943,2070457,889037,118406876,1879474.222,423935.1609,2070288,278,620,62,124,640,64,256,0.523614839,0.54050564,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,STOP_APP
23337,469,192.168.1.12-192.168.1.10-48221-20003,192.168.1.12,192.168.1.10,48221,20003,6, 16/05/2020  03:04:07 ,118059761,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97496034,14.85688252,11.4857085,1.118077818,901219.5496,981119.7802,2001301,219,118059419,1844678.422,471036.6151,2001786,10591,118059466,1788779.788,560600.4439,2001762,619,650,65,130,670,67,268,0.550568623,0.567509196,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,18,132,MASTER,1,129,0,0,0,65,67,WARM_RESTART
1585,151,192.168.1.11-192.168.1.4-60411-20002,192.168.1.11,192.168.1.4,60411,20002,6, 19/05/2020  13:50:35 ,118506113,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.61100903,14.54777274,11.3411871,1.063236291,948048.904,1002121.658,2079449,179,118505902,1942719.705,338268.6834,2079773,34017,118505801,1881044.46,475583.2631,2079628,433,620,62,124,640,64,256,0.523179762,0.540056529,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,3,12,126,MASTER,1,129,0,0,0,62,64,STOP_APP
1702,31,192.168.1.12-192.168.1.5-57558-20003,192.168.1.12,192.168.1.5,57558,20003,6, 19/05/2020  11:50:06 ,118313557,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.63641604,14.57144932,11.35964495,1.064966714,946508.456,989673.9182,2072455,154,118313277,1939561.918,258947.4428,2072622,709011,118313350,1877989.683,427017.8095,2072645,449,620,62,124,640,64,256,0.52403124,0.540935474,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,STOP_APP
16069,334,192.168.1.1-192.168.1.9-51971-20001,192.168.1.1,192.168.1.9,51971,20001,6, 15/05/2020  21:06:06 ,118056906,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97534667,14.85724181,11.48598626,1.118104857,901197.7557,984040.5465,2002474,141,118056741,1844636.578,483269.9958,2002812,33433,118056666,1788737.364,570590.0528,2002682,755,650,65,130,670,67,268,0.550581937,0.56752292,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,2,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
11845,396,192.168.1.11-192.168.1.4-57101-20002,192.168.1.11,192.168.1.4,57101,20002,6, 15/05/2020  19:58:02 ,118055808,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97549525,14.85737999,11.48609309,1.118115256,901189.374,979701.2923,2000818,435,118054991,1844609.234,466592.532,2001510,21677,118055103,1788713.682,556946.4188,2001586,435,650,65,130,670,67,268,0.550587058,0.567528198,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,3,12,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
24030,682,192.168.1.11-192.168.1.8-55668-20002,192.168.1.11,192.168.1.8,55668,20002,6, 16/05/2020  02:00:04 ,118057025,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07697636,14.94193166,11.51985661,1.135044696,887646.8045,972172.9428,2001048,552,118056210,1816249.385,493832.7746,2001869,11912,118056208,1762032.955,573495.6005,2001755,12044,660,66,132,680,68,272,0.559051865,0.575992831,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,16,134,MASTER,1,129,0,0,0,66,68,WARM_RESTART
31251,154,192.168.1.11-192.168.1.4-38902-20000,192.168.1.11,192.168.1.4,38902,20000,6, 16/05/2020  20:11:35 ,335,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3005970.149,3000000,2982089.552,5970.149254,335,-1,335,335,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2985.074627,2985.074627,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
30807,271,192.168.1.1-192.168.1.3-40582-20000,192.168.1.1,192.168.1.3,40582,20000,6, 16/05/2020  21:01:06 ,210,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,4795238.095,4785714.286,4757142.857,9523.809524,210,-1,210,210,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4761.904762,4761.904762,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
35022,100,192.168.1.11-192.168.1.4-38694-20000,192.168.1.11,192.168.1.4,38694,20000,6, 16/05/2020  19:26:41 ,96,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,10489583.33,10468750,10406250,20833.33333,96,-1,96,96,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,10416.66667,10416.66667,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
5483,178,192.168.1.2-192.168.1.4-48768-20000,192.168.1.2,192.168.1.4,48768,20000,6, 15/05/2020  00:14:03 ,118058753,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.67016382,14.60289861,11.38416226,1.067265212,944470.024,989030.9215,2000616,338,118058067,1935378.148,273925.9292,2001860,551069,118058246,1873940.413,435381.1466,2001359,338,620,62,124,640,64,256,0.525162247,0.542102965,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,1,12,126,MASTER,1,129,0,0,0,62,64,NORMAL
38579,61,192.168.1.11-192.168.1.4-58807-20002,192.168.1.11,192.168.1.4,58807,20002,6, 19/05/2020  00:40:16 ,118592242,63,64,522,459,333,1336,1272,1016,17,8,8.285714286,1.590582886,16,7,7.285714286,1.590582886,14,5,5.285714286,1.590582886,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.66712939,14.59623303,11.3751117,1.070896358,941208.2698,988650.3366,2073329,176,118591985,1912773.952,339344.5243,2073649,173870,118592004,1882412.762,427487.76,2205923,389,630,63,126,640,64,256,0.531232051,0.539664306,14.62992126,7,282,39.96423066,1597.139733,13.62992126,6,281,39.96423066,1597.139733,10.62204724,2,277,39.81782506,1585.459193,0,0,0,0,0,0,0,0,3,12,127,MASTER,1,129,0,0,0,63,64,INIT_DATA
