LineId,Content
602,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_06:15:00 NODE_ID=N25 VOLTAGE_LEVEL=229.3 FREQUENCY_SIGNAL=50.02 POWER_FLOW=92.89 REACTIVE_POWER=35.5 COMMUNICATION_LOG_SIZE=4505 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.67 SPECTRAL_ENERGY=10.59 SPATIAL_CORRELATION=0.53 WAVELET_COEFF_AVG=-0.282 WAVELET_COEFF_STD=0.136 THREAT_PROBABILITY=0.96 ATTACK_TYPE=DoS RISK_SCORE=0.26 UNCERTAINTY=0.08 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.7 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
603,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_06:30:00 NODE_ID=N9 VOLTAGE_LEVEL=215.49 FREQUENCY_SIGNAL=50.05 POWER_FLOW=121.05 REACTIVE_POWER=32.08 COMMUNICATION_LOG_SIZE=1553 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.5 SPECTRAL_ENERGY=7.95 SPATIAL_CORRELATION=0.41 WAVELET_COEFF_AVG=-0.427 WAVELET_COEFF_STD=0.396 THREAT_PROBABILITY=0.93 ATTACK_TYPE=Insider RISK_SCORE=0.33 UNCERTAINTY=0.25 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.24 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
604,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_06:45:00 NODE_ID=N28 VOLTAGE_LEVEL=255.36 FREQUENCY_SIGNAL=50.24 POWER_FLOW=110.43 REACTIVE_POWER=30.41 COMMUNICATION_LOG_SIZE=5737 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.84 SPECTRAL_ENERGY=18.82 SPATIAL_CORRELATION=0.82 WAVELET_COEFF_AVG=-0.866 WAVELET_COEFF_STD=0.359 THREAT_PROBABILITY=0.54 ATTACK_TYPE=DoS RISK_SCORE=0.05 UNCERTAINTY=0.05 POLICY_ACTION=alert_operator REWARD_VALUE=0.77 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
605,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_07:00:00 NODE_ID=N28 VOLTAGE_LEVEL=202.04 FREQUENCY_SIGNAL=49.95 POWER_FLOW=98.6 REACTIVE_POWER=26.64 COMMUNICATION_LOG_SIZE=1055 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.59 SPECTRAL_ENERGY=10.56 SPATIAL_CORRELATION=0.45 WAVELET_COEFF_AVG=0.142 WAVELET_COEFF_STD=0.195 THREAT_PROBABILITY=0.16 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.81 UNCERTAINTY=0.27 POLICY_ACTION=restrict_access REWARD_VALUE=0.36 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
606,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_07:15:00 NODE_ID=N31 VOLTAGE_LEVEL=220.55 FREQUENCY_SIGNAL=49.89 POWER_FLOW=121.95 REACTIVE_POWER=27.49 COMMUNICATION_LOG_SIZE=3590 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.65 SPECTRAL_ENERGY=9.25 SPATIAL_CORRELATION=0.87 WAVELET_COEFF_AVG=-0.959 WAVELET_COEFF_STD=0.167 THREAT_PROBABILITY=0.03 ATTACK_TYPE=Insider RISK_SCORE=0.67 UNCERTAINTY=0.13 POLICY_ACTION=restrict_access REWARD_VALUE=0.78 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
607,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_07:30:00 NODE_ID=N29 VOLTAGE_LEVEL=245.8 FREQUENCY_SIGNAL=49.95 POWER_FLOW=95.7 REACTIVE_POWER=31.81 COMMUNICATION_LOG_SIZE=2299 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.46 SPECTRAL_ENERGY=7.07 SPATIAL_CORRELATION=0.31 WAVELET_COEFF_AVG=-0.928 WAVELET_COEFF_STD=0.146 THREAT_PROBABILITY=0.72 ATTACK_TYPE=DoS RISK_SCORE=0.88 UNCERTAINTY=0.06 POLICY_ACTION=isolate_node REWARD_VALUE=0.61 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
608,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_07:45:00 NODE_ID=N8 VOLTAGE_LEVEL=232.87 FREQUENCY_SIGNAL=50.27 POWER_FLOW=86.84 REACTIVE_POWER=27.41 COMMUNICATION_LOG_SIZE=1381 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.2 SPECTRAL_ENERGY=9.01 SPATIAL_CORRELATION=0.27 WAVELET_COEFF_AVG=-0.836 WAVELET_COEFF_STD=0.062 THREAT_PROBABILITY=0.8 ATTACK_TYPE=DoS RISK_SCORE=0.99 UNCERTAINTY=0.0 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.89 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
609,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_08:00:00 NODE_ID=N20 VOLTAGE_LEVEL=230.7 FREQUENCY_SIGNAL=49.82 POWER_FLOW=87.59 REACTIVE_POWER=29.53 COMMUNICATION_LOG_SIZE=5253 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.59 SPECTRAL_ENERGY=14.34 SPATIAL_CORRELATION=0.59 WAVELET_COEFF_AVG=-0.702 WAVELET_COEFF_STD=0.229 THREAT_PROBABILITY=0.91 ATTACK_TYPE=Insider RISK_SCORE=0.82 UNCERTAINTY=0.03 POLICY_ACTION=restrict_access REWARD_VALUE=0.05 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
610,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_08:15:00 NODE_ID=N20 VOLTAGE_LEVEL=240.29 FREQUENCY_SIGNAL=50.04 POWER_FLOW=79.38 REACTIVE_POWER=34.33 COMMUNICATION_LOG_SIZE=3994 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.14 SPECTRAL_ENERGY=9.84 SPATIAL_CORRELATION=0.21 WAVELET_COEFF_AVG=-0.147 WAVELET_COEFF_STD=0.071 THREAT_PROBABILITY=0.36 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.19 UNCERTAINTY=0.24 POLICY_ACTION=alert_operator REWARD_VALUE=0.83 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
611,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_08:30:00 NODE_ID=N7 VOLTAGE_LEVEL=234.41 FREQUENCY_SIGNAL=50.01 POWER_FLOW=132.11 REACTIVE_POWER=37.52 COMMUNICATION_LOG_SIZE=4843 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.37 SPECTRAL_ENERGY=12.27 SPATIAL_CORRELATION=0.66 WAVELET_COEFF_AVG=0.115 WAVELET_COEFF_STD=0.468 THREAT_PROBABILITY=0.2 ATTACK_TYPE=Insider RISK_SCORE=0.1 UNCERTAINTY=0.2 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.68 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
612,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_08:45:00 NODE_ID=N44 VOLTAGE_LEVEL=223.28 FREQUENCY_SIGNAL=49.95 POWER_FLOW=142.31 REACTIVE_POWER=28.21 COMMUNICATION_LOG_SIZE=5593 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.19 SPECTRAL_ENERGY=19.56 SPATIAL_CORRELATION=0.71 WAVELET_COEFF_AVG=0.797 WAVELET_COEFF_STD=0.265 THREAT_PROBABILITY=0.49 ATTACK_TYPE=MITM RISK_SCORE=0.18 UNCERTAINTY=0.3 POLICY_ACTION=alert_operator REWARD_VALUE=0.73 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
613,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_09:00:00 NODE_ID=N43 VOLTAGE_LEVEL=245.25 FREQUENCY_SIGNAL=50.23 POWER_FLOW=118.78 REACTIVE_POWER=30.16 COMMUNICATION_LOG_SIZE=1658 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.6 SPECTRAL_ENERGY=16.24 SPATIAL_CORRELATION=0.58 WAVELET_COEFF_AVG=-0.798 WAVELET_COEFF_STD=0.279 THREAT_PROBABILITY=0.15 ATTACK_TYPE=Insider RISK_SCORE=0.16 UNCERTAINTY=0.11 POLICY_ACTION=isolate_node REWARD_VALUE=0.39 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
614,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_09:15:00 NODE_ID=N18 VOLTAGE_LEVEL=229.49 FREQUENCY_SIGNAL=50.18 POWER_FLOW=112.38 REACTIVE_POWER=33.98 COMMUNICATION_LOG_SIZE=4684 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.95 SPECTRAL_ENERGY=18.8 SPATIAL_CORRELATION=0.28 WAVELET_COEFF_AVG=-0.975 WAVELET_COEFF_STD=0.024 THREAT_PROBABILITY=0.37 ATTACK_TYPE=MITM RISK_SCORE=0.63 UNCERTAINTY=0.39 POLICY_ACTION=isolate_node REWARD_VALUE=0.82 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
615,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_09:30:00 NODE_ID=N26 VOLTAGE_LEVEL=226.62 FREQUENCY_SIGNAL=49.86 POWER_FLOW=114.81 REACTIVE_POWER=21.74 COMMUNICATION_LOG_SIZE=8414 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.52 SPECTRAL_ENERGY=17.44 SPATIAL_CORRELATION=0.65 WAVELET_COEFF_AVG=-0.52 WAVELET_COEFF_STD=0.205 THREAT_PROBABILITY=0.35 ATTACK_TYPE=DoS RISK_SCORE=0.81 UNCERTAINTY=0.47 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.13 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
616,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_09:45:00 NODE_ID=N40 VOLTAGE_LEVEL=244.43 FREQUENCY_SIGNAL=49.84 POWER_FLOW=97.37 REACTIVE_POWER=27.59 COMMUNICATION_LOG_SIZE=5335 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.97 SPECTRAL_ENERGY=15.0 SPATIAL_CORRELATION=0.36 WAVELET_COEFF_AVG=0.705 WAVELET_COEFF_STD=0.058 THREAT_PROBABILITY=0.64 ATTACK_TYPE=MITM RISK_SCORE=0.08 UNCERTAINTY=0.09 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.29 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
617,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_10:00:00 NODE_ID=N27 VOLTAGE_LEVEL=237.44 FREQUENCY_SIGNAL=50.35 POWER_FLOW=112.51 REACTIVE_POWER=34.24 COMMUNICATION_LOG_SIZE=1119 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.45 SPECTRAL_ENERGY=5.37 SPATIAL_CORRELATION=0.32 WAVELET_COEFF_AVG=0.141 WAVELET_COEFF_STD=0.16 THREAT_PROBABILITY=0.2 ATTACK_TYPE=DoS RISK_SCORE=0.18 UNCERTAINTY=0.37 POLICY_ACTION=isolate_node REWARD_VALUE=0.24 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
618,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_10:15:00 NODE_ID=N32 VOLTAGE_LEVEL=222.24 FREQUENCY_SIGNAL=49.95 POWER_FLOW=106.29 REACTIVE_POWER=26.55 COMMUNICATION_LOG_SIZE=8683 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.93 SPECTRAL_ENERGY=9.02 SPATIAL_CORRELATION=0.78 WAVELET_COEFF_AVG=-0.38 WAVELET_COEFF_STD=0.475 THREAT_PROBABILITY=0.58 ATTACK_TYPE=Zero-Day RISK_SCORE=0.49 UNCERTAINTY=0.48 POLICY_ACTION=alert_operator REWARD_VALUE=0.27 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0
619,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_10:30:00 NODE_ID=N28 VOLTAGE_LEVEL=239.99 FREQUENCY_SIGNAL=49.95 POWER_FLOW=105.17 REACTIVE_POWER=27.71 COMMUNICATION_LOG_SIZE=9191 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.1 SPECTRAL_ENERGY=8.78 SPATIAL_CORRELATION=0.36 WAVELET_COEFF_AVG=0.77 WAVELET_COEFF_STD=0.371 THREAT_PROBABILITY=0.41 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.07 UNCERTAINTY=0.19 POLICY_ACTION=restrict_access REWARD_VALUE=0.68 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
620,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_10:45:00 NODE_ID=N16 VOLTAGE_LEVEL=232.51 FREQUENCY_SIGNAL=50.08 POWER_FLOW=122.0 REACTIVE_POWER=31.06 COMMUNICATION_LOG_SIZE=9496 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.97 SPECTRAL_ENERGY=5.8 SPATIAL_CORRELATION=0.61 WAVELET_COEFF_AVG=0.671 WAVELET_COEFF_STD=0.072 THREAT_PROBABILITY=0.1 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.37 UNCERTAINTY=0.23 POLICY_ACTION=alert_operator REWARD_VALUE=1.0 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
621,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_11:00:00 NODE_ID=N7 VOLTAGE_LEVEL=253.53 FREQUENCY_SIGNAL=49.84 POWER_FLOW=101.28 REACTIVE_POWER=24.91 COMMUNICATION_LOG_SIZE=9035 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.82 SPECTRAL_ENERGY=7.24 SPATIAL_CORRELATION=0.55 WAVELET_COEFF_AVG=-0.786 WAVELET_COEFF_STD=0.434 THREAT_PROBABILITY=0.77 ATTACK_TYPE=Zero-Day RISK_SCORE=0.76 UNCERTAINTY=0.22 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.27 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
622,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_11:15:00 NODE_ID=N41 VOLTAGE_LEVEL=229.9 FREQUENCY_SIGNAL=49.91 POWER_FLOW=89.07 REACTIVE_POWER=37.46 COMMUNICATION_LOG_SIZE=8675 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.1 SPECTRAL_ENERGY=17.39 SPATIAL_CORRELATION=0.25 WAVELET_COEFF_AVG=0.277 WAVELET_COEFF_STD=0.113 THREAT_PROBABILITY=0.79 ATTACK_TYPE=MITM RISK_SCORE=0.51 UNCERTAINTY=0.24 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.53 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
623,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_11:30:00 NODE_ID=N19 VOLTAGE_LEVEL=228.18 FREQUENCY_SIGNAL=49.95 POWER_FLOW=109.05 REACTIVE_POWER=31.05 COMMUNICATION_LOG_SIZE=3322 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.85 SPECTRAL_ENERGY=15.25 SPATIAL_CORRELATION=0.35 WAVELET_COEFF_AVG=0.854 WAVELET_COEFF_STD=0.34 THREAT_PROBABILITY=0.92 ATTACK_TYPE=MITM RISK_SCORE=0.47 UNCERTAINTY=0.44 POLICY_ACTION=alert_operator REWARD_VALUE=0.52 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
624,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_11:45:00 NODE_ID=N21 VOLTAGE_LEVEL=216.11 FREQUENCY_SIGNAL=49.88 POWER_FLOW=79.93 REACTIVE_POWER=33.53 COMMUNICATION_LOG_SIZE=8505 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.9 SPECTRAL_ENERGY=7.22 SPATIAL_CORRELATION=0.31 WAVELET_COEFF_AVG=-0.272 WAVELET_COEFF_STD=0.279 THREAT_PROBABILITY=0.61 ATTACK_TYPE=Insider RISK_SCORE=0.91 UNCERTAINTY=0.46 POLICY_ACTION=restrict_access REWARD_VALUE=0.02 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
625,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_12:00:00 NODE_ID=N29 VOLTAGE_LEVEL=226.98 FREQUENCY_SIGNAL=49.68 POWER_FLOW=81.15 REACTIVE_POWER=24.2 COMMUNICATION_LOG_SIZE=3423 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.66 SPECTRAL_ENERGY=19.42 SPATIAL_CORRELATION=0.89 WAVELET_COEFF_AVG=-0.212 WAVELET_COEFF_STD=0.373 THREAT_PROBABILITY=0.15 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.92 UNCERTAINTY=0.22 POLICY_ACTION=restrict_access REWARD_VALUE=0.68 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
626,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_12:15:00 NODE_ID=N33 VOLTAGE_LEVEL=236.43 FREQUENCY_SIGNAL=50.01 POWER_FLOW=88.48 REACTIVE_POWER=27.48 COMMUNICATION_LOG_SIZE=3706 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.61 SPECTRAL_ENERGY=18.45 SPATIAL_CORRELATION=0.65 WAVELET_COEFF_AVG=-0.885 WAVELET_COEFF_STD=0.003 THREAT_PROBABILITY=0.79 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.39 UNCERTAINTY=0.15 POLICY_ACTION=alert_operator REWARD_VALUE=0.14 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
627,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_12:30:00 NODE_ID=N17 VOLTAGE_LEVEL=221.18 FREQUENCY_SIGNAL=49.8 POWER_FLOW=95.09 REACTIVE_POWER=20.29 COMMUNICATION_LOG_SIZE=6348 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.46 SPECTRAL_ENERGY=14.92 SPATIAL_CORRELATION=0.26 WAVELET_COEFF_AVG=0.701 WAVELET_COEFF_STD=0.262 THREAT_PROBABILITY=0.88 ATTACK_TYPE=Zero-Day RISK_SCORE=0.99 UNCERTAINTY=0.38 POLICY_ACTION=restrict_access REWARD_VALUE=0.04 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0
628,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_12:45:00 NODE_ID=N37 VOLTAGE_LEVEL=228.69 FREQUENCY_SIGNAL=49.83 POWER_FLOW=73.61 REACTIVE_POWER=26.57 COMMUNICATION_LOG_SIZE=4612 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.81 SPECTRAL_ENERGY=13.37 SPATIAL_CORRELATION=0.29 WAVELET_COEFF_AVG=-0.413 WAVELET_COEFF_STD=0.287 THREAT_PROBABILITY=0.83 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.57 UNCERTAINTY=0.35 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.2 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
629,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_13:00:00 NODE_ID=N41 VOLTAGE_LEVEL=248.09 FREQUENCY_SIGNAL=50.05 POWER_FLOW=107.56 REACTIVE_POWER=32.24 COMMUNICATION_LOG_SIZE=5684 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.3 SPECTRAL_ENERGY=13.35 SPATIAL_CORRELATION=0.38 WAVELET_COEFF_AVG=0.735 WAVELET_COEFF_STD=0.449 THREAT_PROBABILITY=0.54 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.81 UNCERTAINTY=0.15 POLICY_ACTION=alert_operator REWARD_VALUE=0.79 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
630,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_13:15:00 NODE_ID=N30 VOLTAGE_LEVEL=220.99 FREQUENCY_SIGNAL=49.52 POWER_FLOW=112.17 REACTIVE_POWER=38.88 COMMUNICATION_LOG_SIZE=8855 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.25 SPECTRAL_ENERGY=7.07 SPATIAL_CORRELATION=0.45 WAVELET_COEFF_AVG=-0.111 WAVELET_COEFF_STD=0.067 THREAT_PROBABILITY=0.62 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.29 UNCERTAINTY=0.46 POLICY_ACTION=restrict_access REWARD_VALUE=0.34 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
631,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_13:30:00 NODE_ID=N1 VOLTAGE_LEVEL=233.19 FREQUENCY_SIGNAL=50.02 POWER_FLOW=114.49 REACTIVE_POWER=28.84 COMMUNICATION_LOG_SIZE=8240 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.92 SPECTRAL_ENERGY=17.32 SPATIAL_CORRELATION=0.54 WAVELET_COEFF_AVG=-0.131 WAVELET_COEFF_STD=0.19 THREAT_PROBABILITY=0.09 ATTACK_TYPE=MITM RISK_SCORE=0.47 UNCERTAINTY=0.12 POLICY_ACTION=alert_operator REWARD_VALUE=0.16 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
632,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_13:45:00 NODE_ID=N15 VOLTAGE_LEVEL=238.34 FREQUENCY_SIGNAL=49.98 POWER_FLOW=95.14 REACTIVE_POWER=28.99 COMMUNICATION_LOG_SIZE=3931 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.44 SPECTRAL_ENERGY=10.84 SPATIAL_CORRELATION=0.54 WAVELET_COEFF_AVG=0.09 WAVELET_COEFF_STD=0.304 THREAT_PROBABILITY=0.78 ATTACK_TYPE=MITM RISK_SCORE=0.03 UNCERTAINTY=0.07 POLICY_ACTION=restrict_access REWARD_VALUE=0.88 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
633,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_14:00:00 NODE_ID=N41 VOLTAGE_LEVEL=214.73 FREQUENCY_SIGNAL=50.08 POWER_FLOW=105.04 REACTIVE_POWER=18.83 COMMUNICATION_LOG_SIZE=4308 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.93 SPECTRAL_ENERGY=12.36 SPATIAL_CORRELATION=0.73 WAVELET_COEFF_AVG=0.569 WAVELET_COEFF_STD=0.258 THREAT_PROBABILITY=0.35 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.29 UNCERTAINTY=0.09 POLICY_ACTION=alert_operator REWARD_VALUE=0.81 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
634,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_14:15:00 NODE_ID=N44 VOLTAGE_LEVEL=236.23 FREQUENCY_SIGNAL=50.1 POWER_FLOW=113.44 REACTIVE_POWER=26.64 COMMUNICATION_LOG_SIZE=9547 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.13 SPECTRAL_ENERGY=12.99 SPATIAL_CORRELATION=0.4 WAVELET_COEFF_AVG=0.4 WAVELET_COEFF_STD=0.057 THREAT_PROBABILITY=0.73 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.09 UNCERTAINTY=0.41 POLICY_ACTION=restrict_access REWARD_VALUE=0.48 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0
635,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_14:30:00 NODE_ID=N12 VOLTAGE_LEVEL=230.85 FREQUENCY_SIGNAL=50.43 POWER_FLOW=86.12 REACTIVE_POWER=26.5 COMMUNICATION_LOG_SIZE=1283 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.81 SPECTRAL_ENERGY=18.58 SPATIAL_CORRELATION=0.48 WAVELET_COEFF_AVG=0.721 WAVELET_COEFF_STD=0.365 THREAT_PROBABILITY=0.94 ATTACK_TYPE=DoS RISK_SCORE=0.01 UNCERTAINTY=0.09 POLICY_ACTION=restrict_access REWARD_VALUE=0.26 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
